"id";"k_wil";"nama_sls";"rt";"art";"validasi";"perlakuan";"cek";"catatan"
"40199";"1206082009000200";"DUSUN 2";"101";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40200";"1206082009000200";"DUSUN 2";"106";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40201";"1206082009000200";"DUSUN 2";"110";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40202";"1206082009000200";"DUSUN 2";"111";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40203";"1206082009000200";"DUSUN 2";"118";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40204";"1206082009000200";"DUSUN 2";"120";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40205";"1206082009000200";"DUSUN 2";"140";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40206";"1206082009000200";"DUSUN 2";"142";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40207";"1206082009000200";"DUSUN 2";"149";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40208";"1206082009000200";"DUSUN 2";"152";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40209";"1206082009000200";"DUSUN 2";"16";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40210";"1206082009000200";"DUSUN 2";"160";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40211";"1206082009000200";"DUSUN 2";"165";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40212";"1206082009000200";"DUSUN 2";"183";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40213";"1206082009000200";"DUSUN 2";"24";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40214";"1206082009000200";"DUSUN 2";"35";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40215";"1206082009000200";"DUSUN 2";"45";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40216";"1206082009000200";"DUSUN 2";"46";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40217";"1206082009000200";"DUSUN 2";"50";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40218";"1206082009000200";"DUSUN 2";"60";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40219";"1206082009000200";"DUSUN 2";"63";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40220";"1206082009000200";"DUSUN 2";"66";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40221";"1206082009000200";"DUSUN 2";"83";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40222";"1206082009000200";"DUSUN 2";"86";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40223";"1206082009000200";"DUSUN 2";"90";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40224";"1206082009000300";"DUSUN 3";"12";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40225";"1206082009000300";"DUSUN 3";"2";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40226";"1206082009000300";"DUSUN 3";"20";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40227";"1206082009000300";"DUSUN 3";"22";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40228";"1206082009000300";"DUSUN 3";"23";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40229";"1206082009000300";"DUSUN 3";"3";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40230";"1206082009000300";"DUSUN 3";"30";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40231";"1206082009000300";"DUSUN 3";"34";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40232";"1206082009000300";"DUSUN 3";"38";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40233";"1206082009000300";"DUSUN 3";"44";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40234";"1206082009000300";"DUSUN 3";"45";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40235";"1206082009000300";"DUSUN 3";"46";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40236";"1206082009000300";"DUSUN 3";"50";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40237";"1206082009000300";"DUSUN 3";"53";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40238";"1206082009000300";"DUSUN 3";"58";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40239";"1206082009000300";"DUSUN 3";"59";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40240";"1206082009000300";"DUSUN 3";"6";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40241";"1206082009000300";"DUSUN 3";"65";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40242";"1206082009000300";"DUSUN 3";"66";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40243";"1206082009000300";"DUSUN 3";"68";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40244";"1206082009000300";"DUSUN 3";"70";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40245";"1206082009000300";"DUSUN 3";"8";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40246";"1206082009000300";"DUSUN 3";"86";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40247";"1206082009000500";"DUSUN 5";"1";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40248";"1206082009000500";"DUSUN 5";"101";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40249";"1206082009000500";"DUSUN 5";"103";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40250";"1206082009000500";"DUSUN 5";"108";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40251";"1206082009000500";"DUSUN 5";"13";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40252";"1206082009000500";"DUSUN 5";"32";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40253";"1206082009000500";"DUSUN 5";"37";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40254";"1206082009000500";"DUSUN 5";"40";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40255";"1206082009000500";"DUSUN 5";"46";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40256";"1206082009000500";"DUSUN 5";"47";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40257";"1206082009000500";"DUSUN 5";"48";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40258";"1206082009000500";"DUSUN 5";"49";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40259";"1206082009000500";"DUSUN 5";"50";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40260";"1206082009000500";"DUSUN 5";"57";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40261";"1206082009000500";"DUSUN 5";"69";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40262";"1206082009000500";"DUSUN 5";"70";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40263";"1206082009000500";"DUSUN 5";"82";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40264";"1206082009000500";"DUSUN 5";"87";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40265";"1206082009000500";"DUSUN 5";"88";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40266";"1206082009000500";"DUSUN 5";"89";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40267";"1206082009000500";"DUSUN 5";"9";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40268";"1206082009000500";"DUSUN 5";"93";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40269";"1206082009000500";"DUSUN 5";"98";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40270";"1206083001000100";"DUSUN 1";"15";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40271";"1206083001000100";"DUSUN 1";"3";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40272";"1206083001000100";"DUSUN 1";"37";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40273";"1206083001000100";"DUSUN 1";"42";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40274";"1206083001000100";"DUSUN 1";"43";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40275";"1206083001000100";"DUSUN 1";"44";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40276";"1206083001000100";"DUSUN 1";"46";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40277";"1206083001000100";"DUSUN 1";"61";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40278";"1206083001000100";"DUSUN 1";"70";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40279";"1206083001000100";"DUSUN 1";"72";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40280";"1206083001000100";"DUSUN 1";"77";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40281";"1206083001000100";"DUSUN 1";"80";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40282";"1206083001000100";"DUSUN 1";"81";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40283";"1206083001000100";"DUSUN 1";"83";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40284";"1206083001000100";"DUSUN 1";"84";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40285";"1206083001000100";"DUSUN 1";"89";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40286";"1206083001000200";"DUSUN 2";"11";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40287";"1206083001000200";"DUSUN 2";"12";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40288";"1206083001000200";"DUSUN 2";"13";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40289";"1206083001000200";"DUSUN 2";"17";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40290";"1206083001000200";"DUSUN 2";"24";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40291";"1206083001000200";"DUSUN 2";"29";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40292";"1206083001000200";"DUSUN 2";"31";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40293";"1206083001000200";"DUSUN 2";"32";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40294";"1206083001000200";"DUSUN 2";"34";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40295";"1206083001000200";"DUSUN 2";"35";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40296";"1206083001000200";"DUSUN 2";"36";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40297";"1206083001000200";"DUSUN 2";"37";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40298";"1206083001000200";"DUSUN 2";"44";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40299";"1206083001000200";"DUSUN 2";"45";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40300";"1206083001000200";"DUSUN 2";"49";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40301";"1206083001000200";"DUSUN 2";"52";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40302";"1206083001000200";"DUSUN 2";"55";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40303";"1206083001000200";"DUSUN 2";"58";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40304";"1206083001000200";"DUSUN 2";"59";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40305";"1206083001000200";"DUSUN 2";"62";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40306";"1206083001000200";"DUSUN 2";"67";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40307";"1206083001000200";"DUSUN 2";"70";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40308";"1206083001000200";"DUSUN 2";"73";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40309";"1206083002000100";"DUSUN 1";"1";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40310";"1206083002000100";"DUSUN 1";"12";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40311";"1206083002000100";"DUSUN 1";"13";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"40312";"1206083002000100";"DUSUN 1";"18";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
